TOTAL_PURCHASES,PRC_CASH_ADVANCE,CREDIT_LIMIT,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
271.103275,0.9999631136879479,8500.0,260.277533,0.0
322.3,0.0,1200.0,946.189043,0.0
2971.57,0.0,13500.0,171.648662,1.0
376.05,0.0,3000.0,1405.916655,0.0
151.34,0.0,5000.0,132.752406,0.5
339.76,0.0,10500.0,3228.084937,0.0
1282.995376,0.999992205739641,12000.0,2145.585863,0.0
1788.11,0.0,1500.0,745.734369,0.0
1394.94,0.0,5000.0,4247.4644100000005,0.0
478.073657,0.9471420363159646,3100.0,815.400611,0.0
943.91775,0.9999894058566013,6500.0,955.260042,0.0
163.86512199999999,0.9999389742009895,1500.0,517.593629,0.0
2529.9115870000005,0.9999960472926992,7500.0,2228.5160920000003,0.0
210.427767,0.9999524777545161,1700.0,508.66888099999994,0.0
807.73,0.0,1500.0,2134.562981,0.0
3384.952873,0.8466714251356727,4000.0,69.24172800000001,0.0
363.19,0.0,2000.0,795.859808,0.0
1074.3,0.0,5000.0,188.241729,0.083333
151.64999999999998,0.0,1500.0,337.424016,0.0
1034.080473,0.8505532170512227,2500.0,459.98082400000004,0.0
99.76,0.0,6000.0,382.929831,0.083333
1682.156822,0.9999940552510508,5500.0,2233.338791,0.0
3197.1916170000004,0.9999968722550294,8000.0,755.628834,0.166667
105.01,0.0,4000.0,174.97804399999998,0.0
2616.242558,0.7465640187021221,2500.0,447.23477699999995,0.0
1067.86,0.0,10000.0,147.450493,0.545455
1340.84,0.0,2000.0,1190.488094,0.0
370.58594999999997,0.7301300818339174,1700.0,1101.99844,0.0
8028.62877,0.23610616760401038,12500.0,2998.465025,0.0
1853.527071,0.999994604880524,4000.0,941.569,0.0
431.96999999999997,0.0,2500.0,1096.2647029999998,0.0
846.0699999999999,0.0,9000.0,171.595701,0.75
652.288909,0.4465489217753969,1800.0,684.453198,0.0
2559.42,0.0,4000.0,188.185292,0.0
3393.7400000000002,0.0,10000.0,1206.79054,0.0
1423.5376279999998,0.9999929752471566,3500.0,341.269008,0.0
1392.5162039999998,0.12398864982974377,5000.0,180.605564,0.5
2537.6800000000003,0.0,7000.0,1194.290831,0.0
747.56,0.0,2500.0,189.443558,0.0
1804.156969,0.6259416383408932,5500.0,3999.109938,0.0
241.28,0.0,2500.0,204.561603,0.0
2117.8192440000003,0.9999952781617087,5000.0,1162.586801,0.0
7754.709864,0.973038320753866,11500.0,2818.721047,0.0
415.05,0.0,7500.0,98.722488,0.545455
918.61,0.0,7500.0,177.25858799999997,1.0
3347.258792,0.8171309605749778,12000.0,1795.6525420000003,0.0
5219.96,0.0,7500.0,3453.797867,0.0
638.62,0.0,12000.0,227.89203700000002,0.0
736.92,0.0,6000.0,175.898057,1.0
55.5,0.0,1000.0,10800.046190000001,0.083333
1034.454123,0.15061482141726648,1200.0,1296.173027,0.0
1185.352826,0.7643148994356891,6000.0,2949.0011449999997,0.0
4974.280000000001,0.0,5000.0,1468.1563449999999,0.0
2196.55,0.0,1000.0,3446.4702079999997,0.0
2741.6901660000003,0.14213136510918206,12500.0,1830.532435,0.0
465.465995,0.9999785161534732,1500.0,64.977254,0.0
828.15,0.0,2600.0,519.561892,0.28571399999999997
508.95,0.0,3000.0,164.997774,0.4
319.63,0.0,3500.0,168.62219199999998,0.0
400.01,0.0,3000.0,939.4598960000001,0.0
8386.437276,0.332717837643075,16000.0,6687.965212,0.083333
1699.754856,0.5173245147063725,3000.0,686.941106,0.0
195.41632199999998,0.46775172649089164,6000.0,512.458262,0.0
524.111102,0.8731185053202708,3000.0,1317.3302429999999,0.0
358.92,0.0,5000.0,170.609681,0.0
8264.613438,0.999998790022053,9000.0,1160.439791,0.0
2556.2932020000003,0.03534931045049972,12000.0,962.880942,0.0
4169.603183,0.9999976016902421,10500.0,1539.532191,0.0
377.75196099999994,0.2418040683579668,8500.0,188.836554,0.3
653.22,0.0,3000.0,193.830954,0.0
2481.65,0.0,4000.0,176.531272,0.916667
893.6895549999999,0.7460975136942268,1200.0,187.144712,0.0
502.34,0.0,2500.0,25.455716,0.0
4628.787219,0.7846844210273904,14500.0,1064.251367,0.0
320.73,0.0,1200.0,186.52878,0.0
2831.846214,0.9999964687347954,3000.0,637.97592,0.0
5638.840402000001,0.6271361042149247,15000.0,1308.759437,0.0
550.09,0.0,6000.0,168.561947,1.0
55.222258999999994,0.9998189136014881,1500.0,504.836908,0.0
3975.01,0.0,4000.0,667.024916,0.0
2228.36,0.0,12000.0,110.44378,0.454545
2156.587132,0.9999953630438335,1200.0,303.152869,0.11111099999999999
345.67,0.0,1000.0,192.645506,0.25
503.57216399999993,0.999980141872973,1500.0,273.128967,0.0
954.16,0.0,1200.0,282.489805,0.0
389.25,0.0,8500.0,178.045751,0.0
1110.817913,0.9999909976244684,1200.0,283.359039,0.0
636.16,0.0,10000.0,193.410391,0.333333
581.22,0.0,4000.0,32.779615,0.0
1585.8,0.0,3000.0,399.11023900000004,0.0
2268.9459540000003,0.4736939423811414,4050.0,1837.003889,0.0
90.52000000000001,0.0,6500.0,230.98308799999998,0.0
4695.872891,0.9767519260989298,6000.0,1307.447265,0.0
744.1,0.0,7500.0,171.056157,0.0
717.15,0.0,12500.0,775.7961809999999,0.0
1871.869929,0.9999946577484659,10000.0,124.094651,0.090909
1160.66,0.0,13000.0,93.234625,0.3
421.05,0.0,4000.0,110.535797,0.0
329.39,0.0,10500.0,222.733821,1.0
1377.2012849999999,0.9999927388972775,1500.0,149.40891000000002,0.0
615.17,0.0,14000.0,81.334001,0.363636
1260.14,0.0,6500.0,238.440314,0.0
3278.4300000000003,0.0,6000.0,966.350823,0.0
1699.672185,0.9732536659708884,4000.0,439.577818,0.0
74.822657,0.9998663506429609,2100.0,754.6726150000001,0.0
1666.2750589999998,0.8599750991051712,1500.0,298.33018500000003,0.0
1323.397395,0.013924309560848124,7500.0,402.13130099999995,0.0
1035.06,0.0,3000.0,154.164663,0.777778
94.01,0.0,5500.0,218.279194,0.0
82.05000000000001,0.0,2000.0,153.668941,0.0
3256.766231,0.9999969294695134,9500.0,1093.098388,0.0
3005.9,0.0,5500.0,679.379333,0.0
5982.966487000001,0.25213687729620066,5500.0,846.555233,0.083333
3990.9737810000006,0.9999974943458542,8500.0,2530.438744,0.0
6022.796892,0.9999983396418343,6500.0,626.0754059999999,0.166667
1886.22,0.0,3000.0,170.955794,0.083333
1766.6054749999998,0.8854752785140101,9500.0,1266.931932,0.0
999.2,0.0,7500.0,148.09599599999999,0.875
8889.290408,0.9106666602673557,9500.0,1460.924018,0.0
517.09,0.0,1200.0,345.15686600000004,0.0
438.23,0.0,3000.0,381.780101,0.0
5539.6900000000005,0.0,6000.0,3838.484817,0.0
6273.636858,0.8931225993508086,7000.0,537.1809860000001,0.14285699999999998
760.37,0.0,2500.0,176.24916000000002,0.090909
3428.6497040000004,0.5558805560616115,9500.0,613.8466940000001,0.0
909.9966279999999,0.9999890109482912,3500.0,244.822266,0.0
2338.04184,0.5355686192510567,6000.0,1921.6363780000001,0.0
1366.75,0.0,6300.0,500.75041100000004,0.0
5051.801781,0.9999980205082397,8000.0,1555.563621,0.0
2108.312563,0.9999952568702688,13000.0,5601.587775999999,0.0
1638.016511,0.676834759329236,1200.0,856.6005880000001,0.0
1423.8375560000002,0.6640838710957558,2400.0,259.501896,0.0
5239.78074,0.9437457377271858,4000.0,6059.764322,0.0
4158.62262,0.9999975953576667,9500.0,2245.846623,0.0
3418.0867900000003,0.9713260645438437,7000.0,1642.26745,0.0
417.96999999999997,0.0,2000.0,175.276653,1.0
879.917491,0.8370642685633352,1500.0,123.057328,0.75
170.386441,0.9999413098839245,1500.0,513.397785,0.0
419.57,0.0,3000.0,193.267629,0.0
2809.173192,0.7821387439753127,2500.0,1036.05709,0.0
296.40999999999997,0.0,6000.0,487.037113,0.0
259.92508,0.9999615273755038,1950.0,601.121867,0.0
6634.24196,0.999998492668784,7000.0,1206.81646,0.0
2123.7313950000002,0.9999952913066014,2500.0,391.114652,0.0
36.212956999999996,0.9997238557458868,1500.0,3244.712702,0.0
6125.539951,0.8566461067882438,15000.0,2931.217581,0.0
9579.687222,0.9999989561245823,5000.0,633.691762,0.0
498.473933,0.9999799387704392,6500.0,179.172425,0.0
176.73999999999998,0.0,5000.0,173.057909,0.0
2556.3309710000003,0.8904641053226123,3000.0,129.180504,0.14285699999999998
45.66,0.0,1500.0,5104.500905,0.0
1575.4960939999999,0.8221195209132648,11000.0,77.662523,0.0
21395.433129999998,0.6637347813299446,15500.0,2074.900111,0.083333
3985.7525210000003,0.5268271198316078,8500.0,1608.3075210000002,0.0
918.68,0.0,1800.0,376.716571,0.0
702.41,0.0,7500.0,245.887258,0.0
125.01,0.0,3000.0,82.820029,0.2
1455.98,0.0,1800.0,156.99471200000002,0.363636
1775.421177,0.7081368597418729,4000.0,1100.812257,0.0
2461.9016840000004,0.9999959380993704,4000.0,1362.230185,0.0
1552.8429509999999,0.9999935601987351,3666.666667,654.751791,0.125
217.91,0.0,7500.0,764.627545,0.0
5189.52,0.0,7500.0,492.87619000000007,0.0
3244.1457680000003,0.35561465189994507,15000.0,1495.799354,0.0
198.07132,0.9221997409821876,200.0,198.933162,0.0
662.41,0.0,1000.0,134.11987299999998,0.428571
7210.4417220000005,0.9012917616644179,8500.0,1834.59712,0.0
102.49000000000001,0.0,3000.0,1691.887852,0.0
2174.0,0.0,8500.0,1313.8839150000001,0.0
286.2,0.0,1700.0,179.244755,0.0
9683.29,0.0,12500.0,722.986478,0.0
1891.4310600000001,0.983076306254588,9000.0,385.237167,0.0
3540.9037420000004,0.8983282161190136,5000.0,288.48652000000004,0.0
486.02,0.0,7000.0,164.60740900000002,0.0
18.492296,0.9994592342670698,1200.0,283.18296000000004,0.0
381.551722,0.9999737912334727,2100.0,459.78287300000005,0.0
243.48999999999998,0.0,1500.0,157.90403999999998,0.083333
2083.26,0.0,6000.0,1268.590924,0.0
2447.6297820000004,0.992723572767836,2500.0,737.68264,0.5
266.26,0.0,7500.0,85.843124,0.5
4444.656515,0.9999977501073556,2500.0,487.912459,0.166667
1785.785238,0.05083211355339919,2000.0,2095.016662,0.0
1103.87,0.0,6500.0,537.415298,0.0
3853.349512,0.9999974048551866,4000.0,693.5822860000001,0.0
922.65,0.0,9500.0,168.173968,0.181818
405.139232,0.17783820057199495,12500.0,1634.9904,0.0
363.53,0.0,9100.0,175.869439,0.181818
96.13000000000001,0.0,1500.0,0.019163,0.0
2437.8100000000004,0.0,7500.0,186.937922,0.083333
370.412389,0.8514898485212383,3000.0,1323.695647,0.0
1500.01,0.0,3000.0,672.964531,0.0
921.1899999999999,0.0,4500.0,69.378949,0.0
9897.613281,0.8615605640371554,12000.0,2618.798545,0.0
707.994403,0.9999858755945561,10000.0,748.95592,0.0
987.24,0.0,2500.0,179.8235,1.0
3796.737223,0.01908934401910806,4000.0,173.296445,0.2
1546.062817,0.9999935319575052,3500.0,558.162379,0.0
8419.843270000001,0.9999988123294365,9000.0,3284.528716,0.0
420.9,0.0,1000.0,8289.636536,0.0
674.58,0.0,1600.0,1017.533824,0.0
15704.050000000001,0.0,3000.0,310.712671,0.916667
338.31476899999996,0.7102993750769421,1800.0,556.407341,0.0
963.22,0.0,2100.0,1252.2003869999999,0.0
927.2584889999999,0.8258198744837806,3700.0,475.98387599999995,0.11111099999999999
37.66,0.0,7500.0,56.690917000000006,0.0
1282.291098,0.20905635110320325,1500.0,127.327376,0.6
2060.4088970000003,0.11497664242516616,7100.0,1003.87006,0.0
152.15063999999998,0.9999342756625934,1600.0,740.836747,0.0
293.51,0.0,1500.0,138.42044099999998,0.272727
3623.593341,0.999997240308429,18000.0,166.96518400000002,0.0
2286.937789,0.9999956273406088,10000.0,2531.968747,0.0
156.10773799999998,0.9999359416763826,1950.0,569.427263,0.0
4713.988717,0.9999978786542352,11000.0,3385.385063,0.0
1003.96,0.0,11000.0,454.602396,0.0
1115.01,0.0,1800.0,289.110551,0.0
32.36,0.0,14000.0,1163.7988560000001,0.0
765.4795889999999,0.07977951323271666,1200.0,747.131941,0.0
3854.4511909999997,0.9999974055969307,4200.0,935.43069,0.0
1234.51,0.0,3000.0,382.086744,0.0
1009.702275,0.5414291802006685,1000.0,375.38376,0.0
581.81,0.0,8500.0,238.591204,0.0
1159.16,0.0,4750.0,583.437092,0.083333
485.61,0.0,4500.0,825.271126,0.0
3618.314773,0.9999972362824608,8000.0,452.041254,0.0
9321.14,0.0,15000.0,1395.715133,0.0
2635.578789,0.27607172740833585,10000.0,391.62458300000003,0.0
246.76,0.0,11000.0,151.26551,0.0
2473.585427,0.24176865713722526,3900.0,632.994269,0.0
2504.2813380000002,0.9999960068384297,7000.0,607.30396,0.0
10054.068024999999,0.9680915228341118,10000.0,2529.594963,0.0
245.01,0.0,1500.0,344.810116,0.0
689.41,0.0,3500.0,328.045032,0.0
2463.3782180000003,0.32660766914356143,1000.0,3497.894585,0.083333
6562.25,0.0,8000.0,219.06284100000002,1.0
9362.97,0.0,7500.0,645.403234,0.0
2609.6773860000003,0.42635438080161214,4000.0,848.769861,0.0
3721.4,0.0,4000.0,156.580586,0.714286
403.31,0.0,7500.0,129.68260800000002,0.0
1029.95,0.0,2000.0,227.64056000000002,0.0
1863.636657,0.6133956706132766,2300.0,462.38019,0.083333
807.67,0.0,16000.0,167.403184,0.583333
4271.720065,0.7173855070954889,7000.0,2767.0526579999996,0.0
468.63985999999994,0.9999786616528948,1500.0,242.578058,0.0
848.0428310000001,0.9999882081427559,4500.0,1496.831824,0.0
413.56026099999997,0.2749786953055434,1800.0,523.9624660000001,0.0
1648.106839,0.9999939324321923,7500.0,4486.832622,0.0
4192.944043,0.979463117294933,4500.0,1309.847772,0.0
4583.382882,0.4486495968023298,5000.0,1105.5543630000002,0.0
150.01,0.0,1200.0,410.22560699999997,0.0
469.93,0.0,1000.0,871.8527789999999,0.0
1216.371897,0.9432657066722744,1200.0,469.23057800000004,0.0
5248.306449000001,0.9996170193147957,2500.0,464.860442,0.083333
3611.9237620000004,0.8535378831730723,6000.0,932.3945449999999,0.0
9352.547107,0.3746088703875907,5000.0,4513.4889299999995,0.083333
1937.71,0.0,2000.0,169.00964,0.916667
5549.809959,0.9714927175581148,6000.0,1379.468717,0.0
92.851595,0.999892301257722,1500.0,468.194223,0.0
200.135461,0.9999500338423285,4500.0,1535.9302619999999,0.1
5931.0,0.0,11500.0,1780.353532,0.0
92.47,0.0,300.0,93.71724300000001,0.75
324.19,0.0,9500.0,867.128283,0.0
5747.77,0.0,8000.0,788.689176,0.0
4342.08,0.0,11000.0,806.9871,0.0
2768.880906,0.9999963884326052,3000.0,912.399567,0.0
329.90999999999997,0.0,1800.0,271.464874,0.0
1894.846917,0.952492204413788,8000.0,1064.27255,0.0
3805.4500000000003,0.0,1500.0,941.610478,0.0
1936.2154059999998,0.9999948352853877,3000.0,69.12483399999999,0.083333
4946.968466,0.999997978559987,10000.0,708.09871,0.0
19.990000000000002,0.0,5500.0,1159.310924,0.0
205.89999999999998,0.0,1600.0,490.88588200000004,0.0
4810.626305,0.9907059918677262,9000.0,422.30842199999995,0.0
98.09,0.0,1500.0,535.880979,0.0
1567.26,0.0,7000.0,190.253479,1.0
4240.42,0.0,6000.0,127.31118400000001,1.0
777.930038,0.10156445199510344,5000.0,178.065401,0.0
3481.5396350000005,0.9999971277075522,6500.0,1572.3098400000001,0.0
4537.13,0.0,2500.0,350.182281,0.333333
1070.432588,0.7689532224891494,4000.0,1014.858941,0.0
55.51,0.0,1200.0,126.009475,0.0
7179.700847,0.36281467745114254,9500.0,366.740483,0.083333
5567.6166490000005,0.9999964077986576,3000.0,520.255336,0.125
355.17,0.0,2500.0,170.557326,0.75
5132.09,0.0,10000.0,910.850489,0.0
712.88,0.0,4500.0,364.139587,0.0
3562.675082,0.7271432343321393,10500.0,2959.4013170000003,0.0
6750.121711,0.9002743907709074,12000.0,2144.047631,0.0
2238.01,0.0,6500.0,464.932133,0.0
3111.4500000000003,0.0,6000.0,685.2262910000001,0.0
1166.9927109999999,0.999991430966187,7500.0,167.149574,0.0
3150.01,0.0,2500.0,431.443631,0.083333
57.01,0.0,1200.0,320.83016200000003,0.0
2569.1435340000003,0.7816431847517009,10100.0,886.0502369999999,0.0
5183.237495,0.7802801818171367,4500.0,1818.1740170000003,0.0
4029.25,0.0,12500.0,2351.640064,0.0
1820.5033579999997,0.9999945070137025,6500.0,262.804339,0.0
2074.876076,0.775711906179403,12000.0,2302.03915,0.0
1434.1485109999999,0.9999930272214326,1500.0,85.27180200000001,0.5
15541.22756,0.6839747709092807,6000.0,2045.063933,0.11111099999999999
180.01,0.0,1000.0,539.543528,0.0
1348.09,0.0,12000.0,183.557875,0.75
8388.960163,0.43173886782468446,6000.0,955.03756,0.0
470.01054999999997,0.9999787238818363,9500.0,152.648955,0.28571399999999997
1176.87169,0.9999915028969726,1200.0,199.745472,0.0
143.13,0.0,1200.0,286.845297,0.0
266.71999999999997,0.0,2000.0,184.739137,0.571429
954.832692,0.9999895269610228,6000.0,673.452218,0.0
15081.7056,0.9999993369450203,11500.0,799.436291,0.25
717.93,0.0,13000.0,92.899006,0.4
652.14,0.0,6000.0,275.434078,0.0
72.85000000000001,0.0,3000.0,216.289689,0.0
354.356012,0.9999717797930292,3000.0,622.651831,0.0
3190.5420480000002,0.999996865736339,8500.0,880.459505,0.0
852.27,0.0,18500.0,181.197901,0.916667
369.26696400000003,0.9999729193213179,1800.0,659.746433,0.0
2310.2200000000003,0.0,3000.0,173.610118,0.727273
888.86,0.0,3500.0,185.277576,0.5
211.109323,0.9999526311777335,2100.0,808.539833,0.0
1827.6299999999999,0.0,1200.0,253.774892,0.0
796.12,0.0,6000.0,1559.810579,0.0
2664.7261670000003,0.07611144796477692,5000.0,1143.9390640000001,0.0
2055.1400000000003,0.0,7500.0,217.082846,0.0
1122.18,0.0,6000.0,162.528519,0.636364
960.927825,0.9999895933911582,1800.0,418.23634500000003,0.0
1378.866373,0.9999927476656217,4500.0,280.243063,0.0
2397.6861980000003,0.9999958293124394,3000.0,473.106541,0.0
4328.337270000001,0.9999976896439957,6500.0,1005.215148,0.0
1454.894966,0.9999931266515909,1500.0,364.18588,0.0
568.31,0.0,3000.0,411.54438700000003,0.0
282.527003,0.6647754055565444,1200.0,284.605261,0.0
875.06,0.0,2600.0,1209.1242650000002,0.0
2252.78,0.0,10000.0,178.93063600000002,0.833333
477.51,0.0,3000.0,157.374987,0.625
1061.0,0.0,1300.0,208.55975,0.0
739.99,0.0,9500.0,172.95955800000002,0.5
3866.3,0.0,7500.0,190.88613999999998,0.75
564.4049299999999,0.8529247432335505,2500.0,606.89303,0.0
3217.3379390000005,0.9999968918403382,7500.0,2793.752245,0.0
3157.8700000000003,0.0,7000.0,170.01038400000002,0.833333
60.01,0.0,2300.0,208.976648,0.0
84.01,0.0,1000.0,165.65688899999998,0.0
279.01,0.0,1400.0,211.761556,0.0
1664.96,0.0,4000.0,188.635203,0.75
344.87,0.0,8500.0,185.217625,0.0
1849.27,0.0,7000.0,414.775083,0.0
139.40562699999998,0.9999282668840908,3000.0,919.457678,0.0
1674.12,0.0,11500.0,954.24196,0.0
2756.3651230000005,0.06763077991536463,5000.0,164.40031299999998,0.714286
6814.4800000000005,0.0,13000.0,1643.130029,0.0
843.04,0.0,2200.0,179.54814299999998,0.0
410.61780999999996,0.8088733657217646,8500.0,499.53668899999997,0.0
4019.2900000000004,0.0,4500.0,276.00726299999997,0.272727
811.380928,0.33080753902068544,2500.0,229.46597400000002,0.0
3923.4376570000004,0.9999974512147575,3000.0,853.680867,0.11111099999999999
914.804214,0.9999890686992398,6500.0,308.89182999999997,0.0
435.09,0.0,7500.0,180.308803,0.2
197.01,0.0,1000.0,89.18596,0.44444399999999995
5959.5002509999995,0.578026697863126,5500.0,1676.595311,0.0
1441.645255,0.5042539088438924,5000.0,2967.748073,0.0
802.11,0.0,13000.0,171.20871,0.818182
1673.76234,0.9999940254361321,4500.0,1220.49839,0.0
257.157835,0.999961113376149,3000.0,1249.695933,0.0
2635.9100000000003,0.0,4500.0,293.129375,0.0
1699.8799999999999,0.0,1800.0,306.046439,0.083333
47569.15176000001,0.9909197455910237,19600.0,5394.1736710000005,0.0
780.01,0.0,3200.0,14.037214,0.0
839.15,0.0,6000.0,295.29696,0.0
1850.24,0.0,14000.0,176.63233400000001,0.833333
507.66065199999997,0.9014893121951079,3500.0,260.16707,0.0
1967.87,0.0,11500.0,387.05404500000003,0.0
1313.27,0.0,11500.0,429.76038700000004,0.0
253.56460099999998,0.9999605623183971,1800.0,788.721609,0.0
382.282435,0.9999738413301673,5000.0,687.0792730000001,0.0
504.01,0.0,2500.0,81.765863,0.0
493.51,0.0,4000.0,3396.3561560000003,0.272727
3700.164118,0.9999972974171736,1600.0,461.041625,0.090909
1907.21,0.0,9500.0,170.572744,0.0
76.037194,0.9998684854151771,1200.0,421.74800300000004,0.0
3771.125165,0.9999973482715204,5000.0,531.19984,0.0
552.1,0.0,12000.0,188.896158,0.083333
284.14,0.0,4000.0,4.390918,0.0
2402.65,0.0,8500.0,182.612129,1.0
1208.533355,0.5465495447579103,5000.0,1330.173932,0.0
510.62812099999996,0.9999804162763688,2100.0,477.94493600000004,0.0
3054.3602290000003,0.9181465245565178,3000.0,867.201399,0.0
883.95,0.0,6000.0,1419.287973,0.0
2675.964108,0.3832017421064752,2500.0,1698.8851140000002,0.0
185.919531,0.9999462132894473,3000.0,671.834242,0.0
1015.92,0.0,10500.0,807.263772,0.0
238.0,0.0,4500.0,195.089406,0.0
1262.0,0.0,3000.0,1151.777196,0.0
2405.98,0.0,10000.0,188.130216,0.916667
2744.8189620000003,0.9999963567724726,6000.0,1291.8099439999999,0.0
3130.1651580000002,0.999996805280394,3500.0,523.282646,0.0
1259.185202,0.99999205835648,2500.0,395.69903,0.0
256.110571,0.9999609543645116,3000.0,582.879568,0.0
3116.605415,0.9486588840441964,3000.0,389.63531,0.0
860.3077880000001,0.9988260015611994,7000.0,947.6919320000001,0.0
542.95,0.0,4000.0,163.678855,0.0
9596.326702,0.9999989579346024,13000.0,2715.036678,0.0
958.74,0.0,1500.0,3167.849654,0.0
2793.586725,0.9787334327342208,10000.0,213.16029,0.25
273.81,0.0,5500.0,259.524372,1.0
2506.68355,0.9999960106651674,4000.0,654.301721,0.0
282.63,0.0,6000.0,149.88429399999998,0.2
668.8463879999999,0.8896458120664921,2000.0,324.35911699999997,0.0
2289.9300000000003,0.0,10500.0,446.67084000000006,0.0
4145.89167,0.1336435474205239,10450.0,768.8269700000001,0.0
3387.48,0.0,8500.0,1245.153414,0.0
7038.133709000001,0.8873124562857037,10000.0,1290.536388,0.0
254.38,0.0,4000.0,128.455136,0.125
4298.393078,0.4558803819104792,7500.0,223.469126,0.666667
324.61,0.0,3000.0,174.11997,0.833333
4122.081583,0.9781639450390276,11150.0,2091.528879,0.0
442.3825269999999,0.9999773951288994,1500.0,288.438136,0.0
5751.096705,0.6143431220567521,10500.0,4231.0635600000005,0.0
22.69,0.0,11500.0,224.709183,0.0
8.41,0.0,7500.0,1917.458466,0.0
3454.1117740000004,0.9999971048997095,6500.0,1486.185877,0.0
1109.92,0.0,9500.0,89.478836,1.0
2555.92,0.0,5000.0,159.547502,1.0
2289.4300000000003,0.0,9500.0,188.333341,0.0
565.01,0.0,2200.0,471.29566500000004,0.0
2061.5600000000004,0.0,8500.0,450.45962099999997,0.0
0.01,0.0,4000.0,227.924469,0.0
184.69,0.0,2900.0,350.27437000000003,0.4
243.62411,0.999958953159439,1800.0,335.731533,0.0
2746.8500000000004,0.0,2500.0,193.15762800000002,0.25
5692.7497,0.7857977138885975,2000.0,382.658882,0.25
126.647116,0.9999210404443792,1500.0,515.444012,0.0
318.8,0.0,6000.0,56.679587,0.0
68.929596,0.9998549244362319,600.0,250.17030499999998,0.0
872.95,0.0,10000.0,167.65716899999998,0.6
388.55,0.0,12000.0,24.499337,0.0
3368.2471020000003,0.46599226673957955,9000.0,1615.317615,0.0
279.57,0.0,3000.0,146.317275,0.28571399999999997
157.16265199999998,0.9999363716514532,2000.0,484.32512,0.0
5926.695536,0.592028983889413,8000.0,261.268016,0.0
826.78,0.0,1500.0,1332.0678269999999,0.0
45.036228,0.999777956537568,1000.0,183.86588999999998,0.0
916.47,0.0,10500.0,164.15188999999998,0.44444399999999995
757.995228,0.6683488355681311,7500.0,367.503207,0.181818
17278.548639999997,0.9999994212476866,12000.0,1078.537276,0.166667
1196.36,0.0,5500.0,174.857103,0.5
1443.34,0.0,6000.0,1420.666789,0.0
400.01,0.0,4000.0,71.377094,0.0
1349.842732,0.3335594001627739,2500.0,1212.047288,0.0
1225.0,0.0,7500.0,166.788652,1.0
3936.364616,0.9999974595849278,1800.0,577.463579,0.181818
183.14407799999998,0.38529270927340614,1800.0,379.959706,0.0
2034.7048300000001,0.9999950852822225,2000.0,362.565529,0.083333
3942.794999,0.6841479203671882,7000.0,1531.220292,0.0
140.20999999999998,0.0,6500.0,591.069406,0.0
3618.2000000000003,0.0,15000.0,53.628069999999994,1.0
270.98,0.0,10000.0,181.597864,0.083333
792.15,0.0,1500.0,706.199917,0.0
1381.859586,0.6715151057323128,6000.0,228.165965,0.0
654.01,0.0,2400.0,3175.27696,0.0
540.01,0.0,4000.0,247.620077,0.090909
1910.14,0.0,13000.0,425.204466,0.11111099999999999
4094.8893399999997,0.8319905758430092,7500.0,1898.4808469999998,0.0
5835.58,0.0,9000.0,204.763572,0.916667
1060.01,0.0,2100.0,213.86318500000002,0.0
11507.41,0.0,10500.0,258.36499399999997,0.833333
290.01,0.0,6000.0,158.281177,0.11111099999999999
1227.901529,0.9348400518198231,15000.0,2141.7644530000002,0.0
65.655297,0.3045496390032323,1000.0,442.35472699999997,0.0
6842.24,0.0,3500.0,280.509038,0.5
3426.01962,0.9383453618400469,3500.0,168.230369,0.0
9223.793163,0.9489851960376183,10000.0,1183.292044,0.083333
1450.01,0.0,1500.0,227.143184,0.0
170.07999999999998,0.0,6000.0,264.49751499999996,0.0
105.79,0.0,3500.0,88.814442,0.5
2980.867098,0.8889920318077864,6000.0,720.646441,0.0
897.43,0.0,7000.0,191.931603,0.083333
72.691585,0.9998624324947654,1500.0,531.398722,0.0
316.78999999999996,0.0,4500.0,248.833196,0.0
426.84,0.0,6000.0,88.38452099999999,0.0
11369.331031,0.6182334749366311,11500.0,1688.7105210000002,0.083333
1983.1668519999998,0.15672249245521375,5500.0,287.831911,0.0
3922.8448470000003,0.8857767723486005,3000.0,1105.400886,0.083333
219.38,0.0,6000.0,76.604414,0.25
724.84,0.0,1500.0,3397.732291,0.0
868.21032,0.9658953604697995,6000.0,108.74483799999999,0.166667
144.5,0.0,1500.0,417.305741,0.0
252.01,0.0,1800.0,592.475313,0.0
788.15,0.0,9000.0,192.452296,0.0
1141.25,0.0,1200.0,2595.332901,0.0
2702.5800000000004,0.0,3000.0,188.998017,0.083333
1286.35,0.0,2100.0,2972.4779829999998,0.0
8308.970075000001,0.7028163565747346,8000.0,2016.3829899999998,0.0
161.51,0.0,3000.0,114.33742099999999,0.0
96.21000000000001,0.0,9000.0,202.58767,0.0
2329.13,0.0,5500.0,231.77403399999997,0.166667
37.701257,0.9997347568543935,1500.0,429.538368,0.0
1083.1299999999999,0.0,4000.0,659.5605320000001,0.0
1155.41,0.0,2000.0,116.244107,0.0
45.66,0.0,1200.0,371.232319,0.0
6237.1737969999995,0.29469978820922055,11150.0,1864.863139,0.0
67.45,0.0,4000.0,57.564463,0.0
2434.3879690000003,0.9253857633569333,1800.0,960.647101,0.083333
1350.165793,0.9999925935021818,1500.0,362.442402,0.0
1145.262721,0.999991268379022,1200.0,372.64136099999996,0.0
